bias,positive,negative,sentiment
1,3694,207,1.0
1,3061,120,1.0
1,1097,104,1.0
1,3014,7,1.0
1,3887,598,1.0
1,3659,346,1.0
1,3111,110,1.0
1,3486,364,1.0
1,3029,28,1.0
1,4785,733,1.0
1,754,468,1.0
1,2982,26,1.0
1,3617,500,1.0
1,4091,686,1.0
1,3865,285,1.0
1,3545,155,1.0
1,3005,22,1.0
1,7269,1228,1.0
1,3179,211,1.0
1,3247,282,1.0
1,3487,99,1.0
1,2965,3,1.0
1,853,202,1.0
1,3482,96,1.0
1,2998,28,1.0
1,553,0,1.0
1,267,105,1.0
1,2135,70,1.0
1,3255,100,1.0
1,3610,126,1.0
1,651,210,1.0
1,3453,410,1.0
1,3123,118,1.0
1,3579,221,1.0
1,3198,383,1.0
1,3007,44,1.0
1,3105,225,1.0
1,2964,4,1.0
1,529,5,1.0
1,3427,209,1.0
1,3921,347,1.0
1,3659,116,1.0
1,891,466,1.0
1,723,192,1.0
1,3122,108,1.0
1,3063,58,1.0
1,3486,348,1.0
1,1243,306,1.0
1,3004,259,1.0
1,2962,2,1.0
1,1014,404,1.0
1,3320,397,1.0
1,839,373,1.0
1,3014,11,1.0
1,4785,698,1.0
1,3586,110,1.0
1,1077,391,1.0
1,2978,13,1.0
1,3483,168,1.0
1,3490,562,1.0
1,3437,226,1.0
1,3120,71,1.0
1,3028,25,1.0
1,3132,122,1.0
1,3722,688,1.0
1,3613,426,1.0
1,3252,57,1.0
1,3114,110,1.0
1,1255,779,1.0
1,3867,342,1.0
1,3506,616,1.0
1,3019,32,1.0
1,3609,574,1.0
1,3192,113,1.0
1,3525,119,1.0
1,2979,32,1.0
1,599,122,1.0
1,3267,192,1.0
1,2968,3,1.0
1,3867,342,1.0
1,590,41,1.0
1,3075,110,1.0
1,1331,356,1.0
1,680,136,1.0
1,3064,138,1.0
1,2961,2,1.0
1,3317,137,1.0
1,3422,528,1.0
1,122,3,1.0
1,3071,41,1.0
1,4381,706,1.0
1,3195,411,1.0
1,3022,39,1.0
1,3185,144,1.0
1,3855,270,1.0
1,3101,233,1.0
1,3403,434,1.0
1,3025,38,1.0
1,956,202,1.0
1,2991,31,1.0
1,2961,2,1.0
1,3192,193,1.0
1,6338,452,1.0
1,3867,342,1.0
1,651,55,1.0
1,739,182,1.0
1,3422,371,1.0
1,2960,2,1.0
1,3551,401,1.0
1,3227,310,1.0
1,889,390,1.0
1,523,0,1.0
1,14,3,1.0
1,3768,355,1.0
1,3486,348,1.0
1,3058,65,1.0
1,3159,152,1.0
1,936,548,1.0
1,379,393,1.0
1,1115,102,1.0
1,3079,137,1.0
1,1077,350,1.0
1,534,7,1.0
1,706,122,1.0
1,3142,127,1.0
1,844,403,1.0
1,3249,306,1.0
1,3549,128,1.0
1,3169,142,1.0
1,529,2,1.0
1,3157,77,1.0
1,3186,138,1.0
1,3867,342,1.0
1,4785,698,1.0
1,3625,447,1.0
1,3598,673,1.0
1,3214,204,1.0
1,2966,2,1.0
1,4233,644,1.0
1,3023,47,1.0
1,3501,99,1.0
1,3123,336,1.0
1,3838,350,1.0
1,342,288,1.0
1,669,79,1.0
1,2985,61,1.0
1,2978,3,1.0
1,2979,3,1.0
1,1649,670,1.0
1,714,90,1.0
1,813,257,1.0
1,624,93,1.0
1,3157,161,1.0
1,3065,75,1.0
1,613,75,1.0
1,3023,75,1.0
1,3854,653,1.0
1,3465,594,1.0
1,595,34,1.0
1,3220,257,1.0
1,3828,377,1.0
1,3448,596,1.0
1,3086,71,1.0
1,3678,216,1.0
1,541,16,1.0
1,535,0,1.0
1,594,17,1.0
1,534,18,1.0
1,2973,13,1.0
1,711,182,1.0
1,2981,16,1.0
1,2962,4,1.0
1,911,284,1.0
1,2982,17,1.0
1,3373,156,1.0
1,3271,386,1.0
1,3035,39,1.0
1,3521,559,1.0
1,2974,6,1.0
1,3153,118,1.0
1,2978,3,1.0
1,3332,72,1.0
1,3046,186,1.0
1,3345,248,1.0
1,3531,120,1.0
1,611,37,1.0
1,3652,208,1.0
1,3101,141,1.0
1,2964,2,1.0
1,2970,4,1.0
1,2961,2,1.0
1,2993,33,1.0
1,3577,216,1.0
1,3283,154,1.0
1,3717,343,1.0
1,3278,324,1.0
1,577,36,1.0
1,3465,212,1.0
1,3314,345,1.0
1,3369,246,1.0
1,3330,298,1.0
1,564,5,1.0
1,3595,401,1.0
1,8883,10,1.0
1,3496,345,1.0
1,3306,139,1.0
1,524,0,1.0
1,4479,1105,1.0
1,2963,6,1.0
1,3005,6,1.0
1,662,99,1.0
1,3239,176,1.0
1,3483,96,1.0
1,2962,2,1.0
1,3528,128,1.0
1,3072,191,1.0
1,3369,246,1.0
1,873,303,1.0
1,3092,59,1.0
1,526,1,1.0
1,3618,73,1.0
1,2995,7,1.0
1,3030,26,1.0
1,916,320,1.0
1,552,29,1.0
1,3574,180,1.0
1,3062,29,1.0
1,3006,9,1.0
1,3847,793,1.0
1,3550,583,1.0
1,3812,242,1.0
1,3110,130,1.0
1,3096,124,1.0
1,169,125,1.0
1,331,191,1.0
1,6755,334,1.0
1,554,2,1.0
1,3180,326,1.0
1,3237,229,1.0
1,3644,671,1.0
1,2970,4,1.0
1,2968,7,1.0
1,3943,445,1.0
1,637,76,1.0
1,3229,354,1.0
1,3170,110,1.0
1,3161,146,1.0
1,3254,268,1.0
1,738,34,1.0
1,543,28,1.0
1,3216,204,1.0
1,3223,428,1.0
1,582,25,1.0
1,3179,214,1.0
1,3005,44,1.0
1,3123,143,1.0
1,3434,245,1.0
1,2992,21,1.0
1,9719,950,1.0
1,1158,18,1.0
1,3250,271,1.0
1,3125,115,1.0
1,3097,27,1.0
1,685,102,1.0
1,524,0,1.0
1,1877,451,1.0
1,3055,18,1.0
1,3191,272,1.0
1,3130,130,1.0
1,4786,698,1.0
1,3095,245,1.0
1,3100,72,1.0
1,1102,840,1.0
1,2964,4,1.0
1,3003,24,1.0
1,3197,159,1.0
1,723,103,1.0
1,3350,253,1.0
1,3138,268,1.0
1,112,5,1.0
1,2976,16,1.0
1,17843,161,1.0
1,3311,201,1.0
1,3150,99,1.0
1,4118,456,1.0
1,3192,218,1.0
1,3272,307,1.0
1,4095,440,1.0
1,625,88,1.0
1,3825,281,1.0
1,3363,325,1.0
1,3025,99,1.0
1,4095,440,1.0
1,3190,124,1.0
1,623,38,1.0
1,195,57,1.0
1,3308,500,1.0
1,3216,295,1.0
1,693,198,1.0
1,3484,96,1.0
1,3476,357,1.0
1,3487,96,1.0
1,3693,395,1.0
1,2969,8,1.0
1,460,586,1.0
1,563,18,1.0
1,5946,18,1.0
1,2991,31,1.0
1,532,2,1.0
1,194,66,1.0
1,579,37,1.0
1,8895,7,1.0
1,4785,698,1.0
1,3745,201,1.0
1,898,355,1.0
1,1114,132,1.0
1,527,0,1.0
1,3176,201,1.0
1,3181,93,1.0
1,3048,67,1.0
1,4026,348,1.0
1,3095,69,1.0
1,3779,459,1.0
1,577,5,1.0
1,3943,445,1.0
1,3106,25,1.0
1,3122,109,1.0
1,3195,77,1.0
1,3524,109,1.0
1,3559,635,1.0
1,2964,15,1.0
1,3219,134,1.0
1,136,29,1.0
1,3943,445,1.0
1,3247,218,1.0
1,3084,86,1.0
1,3313,399,1.0
1,5978,55,1.0
1,873,472,1.0
1,3487,96,1.0
1,3250,178,1.0
1,3966,556,1.0
1,1512,183,1.0
1,1098,31,1.0
1,3629,193,1.0
1,8950,65,1.0
1,173,45,1.0
1,3030,92,1.0
1,3095,17,1.0
1,1162,564,1.0
1,3079,93,1.0
1,1127,936,1.0
1,2984,29,1.0
1,3153,217,1.0
1,1371,274,1.0
1,3485,96,1.0
1,3482,96,1.0
1,3123,315,1.0
1,537,4,1.0
1,3122,491,1.0
1,3014,11,1.0
1,3432,565,1.0
1,866,202,1.0
1,3246,255,1.0
1,1307,341,1.0
1,3135,24,1.0
1,3473,445,1.0
1,3364,259,1.0
1,541,0,1.0
1,3532,131,1.0
1,3228,171,1.0
1,6287,201,1.0
1,3605,366,1.0
1,3221,45,1.0
1,3031,43,1.0
1,3083,58,1.0
1,693,199,1.0
1,3164,174,1.0
1,4785,698,1.0
1,1287,218,1.0
1,728,118,1.0
1,3576,106,1.0
1,2978,13,1.0
1,3011,20,1.0
1,1143,472,1.0
1,3378,359,1.0
1,3472,447,1.0
1,3487,96,1.0
1,729,142,1.0
1,683,84,1.0
1,525,0,1.0
1,3570,534,1.0
1,6156,325,1.0
1,3483,96,1.0
1,3049,86,1.0
1,3638,208,1.0
1,3471,445,1.0
1,3038,84,1.0
1,3203,219,1.0
1,3336,280,1.0
1,1234,620,1.0
1,564,5,1.0
1,3563,131,1.0
1,4381,706,1.0
1,651,82,1.0
1,547,39,1.0
1,3170,248,1.0
1,3140,189,1.0
1,3050,167,1.0
1,3312,155,1.0
1,3373,260,1.0
1,722,127,1.0
1,245,242,1.0
1,3652,130,1.0
1,4785,698,1.0
1,3482,96,1.0
1,3384,181,1.0
1,610,66,1.0
1,3535,160,1.0
1,1314,305,1.0
1,572,45,1.0
1,3849,219,1.0
1,3073,65,1.0
1,3126,163,1.0
1,2965,5,1.0
1,1076,96,1.0
1,2971,12,1.0
1,3091,65,1.0
1,3163,345,1.0
1,3494,111,1.0
1,3776,211,1.0
1,4006,370,1.0
1,2966,3,1.0
1,1176,103,1.0
1,3923,535,1.0
1,4006,370,1.0
1,3212,106,1.0
1,1418,373,1.0
1,3889,473,1.0
1,4006,370,1.0
1,3580,627,1.0
1,693,266,1.0
1,2980,4,1.0
1,3072,48,1.0
1,3642,144,1.0
1,3085,261,1.0
1,3168,159,1.0
1,681,193,1.0
1,3224,353,1.0
1,939,306,1.0
1,3173,202,1.0
1,3276,324,1.0
1,1097,104,1.0
1,3379,400,1.0
1,672,200,1.0
1,3000,44,1.0
1,23753,203,1.0
1,881,209,1.0
1,4785,698,1.0
1,2970,11,1.0
1,3070,120,1.0
1,3003,49,1.0
1,3129,145,1.0
1,3271,225,1.0
1,3838,251,1.0
1,3531,120,1.0
1,3318,152,1.0
1,636,64,1.0
1,3231,336,1.0
1,3520,101,1.0
1,1200,940,1.0
1,3229,120,1.0
1,3679,142,1.0
1,3142,76,1.0
1,716,188,1.0
1,3065,226,1.0
1,3188,186,1.0
1,2994,68,1.0
1,3360,401,1.0
1,2990,37,1.0
1,3225,319,1.0
1,1107,149,1.0
1,837,256,1.0
1,3005,40,1.0
1,170,43,1.0
1,3296,130,1.0
1,6377,296,1.0
1,6092,180,1.0
1,3060,12,1.0
1,3169,143,1.0
1,2985,8,1.0
1,3238,257,1.0
1,3992,412,1.0
1,3493,353,1.0
1,3036,58,1.0
1,2981,5,1.0
1,3229,108,1.0
1,3482,491,1.0
1,3777,371,1.0
1,2974,11,1.0
1,3017,43,1.0
1,3573,230,1.0
1,2980,4,1.0
1,603,74,1.0
1,4785,698,1.0
1,3133,128,1.0
1,3364,205,1.0
1,2963,2,1.0
1,3027,51,1.0
1,846,222,1.0
1,3115,210,1.0
1,3083,94,1.0
1,4419,891,1.0
1,3563,131,1.0
1,3555,212,1.0
1,3072,36,1.0
1,3482,96,1.0
1,635,135,1.0
1,775,274,1.0
1,1006,161,1.0
1,636,90,1.0
1,3338,148,1.0
1,2962,2,1.0
1,3294,294,1.0
1,3057,82,1.0
1,3547,446,1.0
1,776,237,1.0
1,711,177,1.0
1,3126,142,1.0
1,3903,442,1.0
1,1080,391,1.0
1,3005,44,1.0
1,3803,402,1.0
1,578,24,1.0
1,3276,179,1.0
1,564,10,1.0
1,3482,96,1.0
1,3185,175,1.0
1,3439,686,1.0
1,3259,444,1.0
1,3143,192,1.0
1,673,277,1.0
1,4785,698,1.0
1,2979,22,1.0
1,3557,203,1.0
1,3140,194,1.0
1,616,26,1.0
1,3493,353,1.0
1,683,110,1.0
1,3140,149,1.0
1,3921,460,1.0
1,700,277,1.0
1,3828,377,1.0
1,3097,118,1.0
1,2992,59,1.0
1,851,346,1.0
1,3405,203,1.0
1,2962,2,1.0
1,615,11,1.0
1,640,293,1.0
1,3139,243,1.0
1,2969,2,1.0
1,3625,447,1.0
1,3009,14,1.0
1,3173,50,1.0
1,740,214,1.0
1,3482,498,1.0
1,3184,148,1.0
1,3520,101,1.0
1,2976,5,1.0
1,3164,119,1.0
1,3312,130,1.0
1,3159,499,1.0
1,798,116,1.0
1,3828,377,1.0
1,788,182,1.0
1,3682,403,1.0
1,3149,164,1.0
1,3485,98,1.0
1,2991,22,1.0
1,665,98,1.0
1,3073,201,1.0
1,2986,35,1.0
1,2966,12,1.0
1,757,50,1.0
1,3943,445,1.0
1,778,99,1.0
1,3207,140,1.0
1,2963,2,1.0
1,3036,92,1.0
1,2977,8,1.0
1,1378,730,1.0
1,3056,43,1.0
1,3497,350,1.0
1,920,247,1.0
1,590,41,1.0
1,3279,273,1.0
1,1026,279,1.0
1,3022,46,1.0
1,3787,521,1.0
1,545,15,1.0
1,884,318,1.0
1,567,78,1.0
1,3063,60,1.0
1,3834,764,1.0
1,113,8,1.0
1,196,197,1.0
1,3248,207,1.0
1,586,8,1.0
1,2978,7,1.0
1,3828,377,1.0
1,3400,266,1.0
1,1074,94,1.0
1,3482,96,1.0
1,2987,20,1.0
1,1144,136,1.0
1,3814,377,1.0
1,3034,14,1.0
1,2980,7,1.0
1,3075,105,1.0
1,955,314,1.0
1,739,147,1.0
1,690,184,1.0
1,3482,96,1.0
1,3605,531,1.0
1,2963,8,1.0
1,3009,69,1.0
1,203,309,1.0
1,3075,221,1.0
1,291,134,1.0
1,3165,223,1.0
1,3457,527,1.0
1,4785,698,1.0
1,3291,338,1.0
1,3406,294,1.0
1,3128,55,1.0
1,3143,330,1.0
1,3120,143,1.0
1,3957,198,1.0
1,2960,2,1.0
1,3549,133,1.0
1,3563,483,1.0
1,3031,26,1.0
1,2968,7,1.0
1,705,51,1.0
1,3111,50,1.0
1,2961,2,1.0
1,153,77,1.0
1,617,48,1.0
1,2993,4,1.0
1,617,48,1.0
1,617,48,1.0
1,665,171,1.0
1,3175,216,1.0
1,3739,518,1.0
1,3115,127,1.0
1,2997,10,1.0
1,3055,172,1.0
1,2982,16,1.0
1,3400,292,1.0
1,3563,131,1.0
1,3943,445,1.0
1,848,238,1.0
1,3125,30,1.0
1,848,238,1.0
1,848,238,1.0
1,2961,2,1.0
1,804,104,1.0
1,3118,111,1.0
1,3830,692,1.0
1,3037,58,1.0
1,3353,384,1.0
1,3072,67,1.0
1,3242,253,1.0
1,3767,295,1.0
1,710,182,1.0
1,574,62,1.0
1,3272,290,1.0
1,704,47,1.0
1,3215,273,1.0
1,3260,250,1.0
1,3668,488,1.0
1,1023,397,1.0
1,710,154,1.0
1,613,29,1.0
1,3126,323,1.0
1,704,173,1.0
1,179,294,1.0
1,3075,141,1.0
1,613,29,1.0
1,613,29,1.0
1,3081,71,1.0
1,3477,240,1.0
1,3927,362,1.0
1,3082,32,1.0
1,3931,522,1.0
1,542,32,1.0
1,3160,41,1.0
1,2983,13,1.0
1,3363,457,1.0
1,1078,315,1.0
1,526,2,1.0
1,3379,253,1.0
1,3688,247,1.0
1,1272,817,1.0
1,3158,87,1.0
1,3924,510,1.0
1,1157,166,1.0
1,3163,214,1.0
1,3400,324,1.0
1,3459,636,1.0
1,2994,17,1.0
1,4381,706,1.0
1,839,289,1.0
1,1105,127,1.0
1,3050,167,1.0
1,3240,183,1.0
1,1097,406,1.0
1,3482,96,1.0
1,3968,386,1.0
1,759,232,1.0
1,735,128,1.0
1,3333,363,1.0
1,3386,378,1.0
1,2981,49,1.0
1,3159,108,1.0
1,3298,130,1.0
1,3680,260,1.0
1,3445,372,1.0
1,3482,96,1.0
1,3014,35,1.0
1,3156,67,1.0
1,3129,105,1.0
1,3052,255,1.0
1,3507,120,1.0
1,3112,93,1.0
1,3159,128,1.0
1,850,45,1.0
1,2966,2,1.0
1,3528,133,1.0
1,190,85,1.0
1,2978,5,1.0
1,3259,273,1.0
1,982,261,1.0
1,701,292,1.0
1,630,37,1.0
1,3158,134,1.0
1,566,5,1.0
1,1045,94,1.0
1,3104,30,1.0
1,268,284,1.0
1,1005,523,1.0
1,3390,267,1.0
1,3828,377,1.0
1,3845,664,1.0
1,2976,7,1.0
1,3016,189,1.0
1,3026,48,1.0
1,3533,124,1.0
1,3409,357,1.0
1,842,292,1.0
1,3424,394,1.0
1,3226,140,1.0
1,3550,128,1.0
1,1054,300,1.0
1,3329,371,1.0
1,3792,384,1.0
1,3643,753,1.0
1,650,69,1.0
1,866,196,1.0
1,2969,41,1.0
1,3214,180,1.0
1,840,310,1.0
1,60,39,1.0
1,3129,98,1.0
1,3794,718,1.0
1,4785,698,1.0
1,2978,3,1.0
1,3024,175,1.0
1,3828,377,1.0
1,3123,94,1.0
1,559,6,1.0
1,3013,93,1.0
1,3450,329,1.0
1,3338,135,1.0
1,3125,113,1.0
1,3072,191,1.0
1,3100,268,1.0
1,632,50,1.0
1,527,8,1.0
1,3014,7,1.0
1,3483,96,1.0
1,3071,180,1.0
1,1559,1025,1.0
1,3201,174,1.0
1,3105,99,1.0
1,3099,105,1.0
1,3059,66,1.0
1,2981,23,1.0
1,560,2,1.0
1,3366,166,1.0
1,3502,112,1.0
1,3217,258,1.0
1,3103,270,1.0
1,3092,59,1.0
1,3520,101,1.0
1,3828,377,1.0
1,3051,60,1.0
1,3190,235,1.0
1,3281,333,1.0
1,4865,816,1.0
1,3530,342,1.0
1,666,220,1.0
1,2964,4,1.0
1,829,235,1.0
1,4152,723,1.0
1,3482,96,1.0
1,3175,36,1.0
1,888,128,1.0
1,3034,21,1.0
1,1381,222,1.0
1,977,255,1.0
1,3096,302,1.0
1,3155,87,1.0
1,3157,103,1.0
1,3185,206,1.0
1,3446,597,1.0
1,3489,104,1.0
1,3943,445,1.0
1,167,125,1.0
1,3160,317,1.0
1,1097,104,1.0
1,3500,527,1.0
1,3682,570,1.0
1,3113,87,1.0
1,3051,11,1.0
1,2964,8,1.0
1,3030,26,1.0
1,3190,214,1.0
1,541,2,1.0
1,3370,717,1.0
1,3021,26,1.0
1,3594,393,1.0
1,3482,96,1.0
1,3193,329,1.0
1,1242,147,1.0
1,781,262,1.0
1,671,194,1.0
1,917,180,1.0
1,808,218,1.0
1,3441,312,1.0
1,579,33,1.0
1,558,3,1.0
1,711,61,1.0
1,3014,7,1.0
1,239,238,1.0
1,3387,352,1.0
1,2982,34,1.0
1,3644,466,1.0
1,1508,571,1.0
1,4785,698,1.0
1,524,0,1.0
1,3566,165,1.0
1,3699,184,1.0
1,2987,20,1.0
1,6115,99,1.0
1,1440,568,1.0
1,3228,180,1.0
1,970,277,1.0
1,3714,367,1.0
1,3130,116,1.0
1,813,257,1.0
1,2966,6,1.0
1,2960,2,1.0
1,3037,144,1.0
1,9129,305,1.0
1,3098,80,1.0
1,3535,670,1.0
1,581,21,1.0
1,3277,148,1.0
1,757,287,1.0
1,3089,125,1.0
1,3241,221,1.0
1,3077,323,1.0
1,525,1,1.0
1,3105,99,1.0
1,3124,55,1.0
1,3540,188,1.0
1,3130,115,1.0
1,2998,43,1.0
1,613,70,1.0
1,3305,131,1.0
1,2998,7,1.0
1,3371,161,1.0
1,789,217,1.0
1,710,333,1.0
1,3291,478,1.0
1,594,27,1.0
1,3028,79,1.0
1,864,173,1.0
1,2977,5,1.0
1,3144,103,1.0
1,3222,110,1.0
1,3982,423,1.0
1,726,186,1.0
1,3337,316,1.0
1,4619,869,1.0
1,3149,39,1.0
1,564,0,1.0
1,3123,27,1.0
1,2981,14,1.0
1,2981,14,1.0
1,674,112,1.0
1,801,157,1.0
1,3012,7,1.0
1,619,20,1.0
1,3433,330,1.0
1,3482,96,1.0
1,3090,70,1.0
1,278,147,1.0
1,692,162,1.0
1,233,90,1.0
1,3221,287,1.0
1,90,92,1.0
1,900,436,1.0
1,2973,2,1.0
1,3799,1316,1.0
1,1356,447,1.0
1,3642,259,1.0
1,3245,200,1.0
1,3132,234,1.0
1,1128,533,1.0
1,3297,353,1.0
1,3223,83,1.0
1,4785,698,1.0
1,3212,254,1.0
1,803,385,1.0
1,797,381,1.0
1,3540,434,1.0
1,3222,200,1.0
1,3482,96,1.0
1,3456,335,1.0
1,3132,58,1.0
1,3477,428,1.0
1,665,104,1.0
1,3767,873,1.0
1,3472,328,1.0
1,1004,915,1.0
1,1026,422,1.0
1,634,37,1.0
1,3200,288,1.0
1,3500,281,1.0
1,581,30,1.0
1,551,27,1.0
1,3088,63,1.0
1,3009,38,1.0
1,2961,2,1.0
1,3121,33,1.0
1,3806,392,1.0
1,2981,6,1.0
1,3039,31,1.0
1,3073,144,1.0
1,3295,358,1.0
1,559,19,1.0
1,1088,101,1.0
1,3097,153,1.0
1,3152,85,1.0
1,3223,170,1.0
1,3111,35,1.0
1,572,35,1.0
1,3039,85,1.0
1,658,50,1.0
1,3163,154,1.0
1,3483,96,1.0
1,1086,490,1.0
1,3482,96,1.0
1,127,19,1.0
1,1497,384,1.0
1,687,11,1.0
1,3582,180,1.0
1,1394,792,1.0
1,3267,426,1.0
1,3578,149,1.0
1,3302,136,1.0
1,3293,352,1.0
1,3017,92,1.0
1,1180,214,1.0
1,818,125,1.0
1,3606,217,1.0
1,797,294,1.0
1,893,130,1.0
1,3175,36,1.0
1,2963,4,1.0
1,565,20,1.0
1,3482,96,1.0
1,342,191,1.0
1,3120,23,1.0
1,3048,32,1.0
1,3387,314,1.0
1,3437,660,1.0
1,524,0,1.0
1,2977,6,1.0
1,3202,296,1.0
1,3511,810,1.0
1,620,23,1.0
1,3257,241,1.0
1,3680,274,1.0
1,1238,301,1.0
1,3921,460,1.0
1,864,147,1.0
1,3000,20,1.0
1,259,106,1.0
1,3828,377,1.0
1,3468,278,1.0
1,3179,217,1.0
1,3179,75,1.0
1,3055,43,1.0
1,3694,723,1.0
1,50,63,1.0
1,3761,480,1.0
1,3345,248,1.0
1,969,663,1.0
1,2980,27,1.0
1,1352,303,1.0
1,859,128,1.0
1,3641,376,1.0
1,1055,705,1.0
1,738,34,1.0
1,3185,258,1.0
1,615,74,1.0
1,720,233,1.0
1,3221,234,1.0
1,107,0,1.0
1,3530,271,1.0
1,585,62,1.0
1,3234,152,1.0
1,3187,92,1.0
1,3003,8,1.0
1,1074,94,1.0
1,3488,304,1.0
1,3323,312,1.0
1,3625,447,1.0
1,3453,291,1.0
1,3014,26,1.0
1,3178,143,1.0
1,3174,157,1.0
1,752,159,1.0
1,663,109,1.0
1,872,415,1.0
1,527,2,1.0
1,4784,698,1.0
1,3304,306,1.0
1,868,586,1.0
1,682,104,1.0
1,3640,219,1.0
1,3006,39,1.0
1,3467,293,1.0
1,3387,260,1.0
1,3005,6,1.0
1,3422,511,1.0
1,746,240,1.0
1,3484,96,1.0
1,3369,197,1.0
1,3123,258,1.0
1,3456,355,1.0
1,3652,407,1.0
1,3048,23,1.0
1,3414,477,1.0
1,3620,456,1.0
1,3362,324,1.0
1,3077,84,1.0
1,3030,30,1.0
1,3006,69,1.0
1,2977,24,1.0
1,4305,786,1.0
1,1280,122,1.0
1,3139,221,1.0
1,3223,243,1.0
1,3943,445,1.0
1,3121,331,1.0
1,3581,631,1.0
1,3259,367,1.0
1,775,193,1.0
1,3566,225,1.0
1,3583,716,1.0
1,3483,96,1.0
1,3797,686,1.0
1,3081,99,1.0
1,3482,96,1.0
1,689,31,1.0
1,3752,240,1.0
1,3131,135,1.0
1,2992,13,1.0
1,908,360,1.0
1,3182,316,1.0
1,3103,133,1.0
1,3345,248,1.0
1,3045,52,1.0
1,647,255,1.0
1,2542,839,1.0
1,3729,453,1.0
1,3253,274,1.0
1,3135,131,1.0
1,3012,11,1.0
1,2985,25,1.0
1,3891,516,1.0
1,3744,892,1.0
1,581,2,1.0
1,3187,117,1.0
1,2574,172,1.0
1,696,109,1.0
1,731,328,1.0
1,2961,2,1.0
1,3755,514,1.0
1,3182,134,1.0
1,3537,333,1.0
1,3181,241,1.0
1,3483,99,1.0
1,740,52,1.0
1,3943,445,1.0
1,3323,286,1.0
1,3036,38,1.0
1,581,50,1.0
1,8907,29,1.0
1,5,2,1.0
1,552,0,1.0
1,3320,451,1.0
1,3111,131,1.0
1,3233,239,1.0
1,2962,2,1.0
1,676,140,1.0
1,2974,8,1.0
1,3212,207,1.0
1,523,0,1.0
1,3039,66,1.0
1,3011,8,1.0
1,3458,330,1.0
1,635,56,1.0
1,3490,369,1.0
1,3143,142,1.0
1,2997,19,1.0
1,3296,130,1.0
1,3144,250,1.0
1,1503,377,1.0
1,557,31,1.0
1,2973,10,1.0
1,3345,248,1.0
1,2999,28,1.0
1,3139,25,1.0
1,2992,31,1.0
1,3216,221,1.0
1,812,318,1.0
1,591,42,1.0
1,3630,221,1.0
1,3598,464,1.0
1,967,264,1.0
1,3015,7,1.0
1,3112,207,1.0
1,3221,198,1.0
1,672,116,1.0
1,3360,209,1.0
1,3030,60,1.0
1,3005,25,1.0
1,3150,99,1.0
1,2978,34,1.0
1,3109,219,1.0
1,1725,454,1.0
1,649,95,1.0
1,7,7,1.0
1,3457,338,1.0
1,1085,456,1.0
1,3039,94,1.0
1,6024,43,1.0
1,3482,96,1.0
1,203,309,1.0
1,1055,506,1.0
1,3166,347,1.0
1,3197,182,1.0
1,867,148,1.0
1,2989,27,1.0
1,3510,553,1.0
1,3288,309,1.0
1,3509,105,1.0
1,3006,29,1.0
1,3500,366,1.0
1,3482,96,1.0
1,3083,42,1.0
1,3335,342,1.0
1,3018,35,1.0
1,3199,68,1.0
1,3636,387,1.0
1,3242,294,1.0
1,3021,39,1.0
1,3297,498,1.0
1,2961,2,1.0
1,3290,365,1.0
1,1074,94,1.0
1,3625,447,1.0
1,3578,133,1.0
1,6350,247,1.0
1,3942,660,1.0
1,3947,843,1.0
1,3087,22,1.0
1,1607,610,1.0
1,923,273,1.0
1,47,36,1.0
1,3301,134,1.0
1,3272,313,1.0
1,875,213,1.0
1,3059,221,1.0
1,615,65,1.0
1,3525,529,1.0
1,3037,45,1.0
1,3213,456,1.0
1,1149,428,1.0
1,3845,261,1.0
1,553,0,1.0
1,904,278,1.0
1,2967,7,1.0
1,764,387,1.0
1,2966,6,1.0
1,3123,137,1.0
1,553,0,1.0
1,2961,2,1.0
1,1589,380,1.0
1,792,129,1.0
1,2965,5,1.0
1,3574,120,1.0
1,952,446,1.0
1,3009,40,1.0
1,4315,1031,1.0
1,612,180,1.0
1,6695,338,1.0
1,699,79,1.0
1,3229,108,1.0
1,6322,430,1.0
1,3387,476,1.0
1,788,240,1.0
1,174,38,1.0
1,3191,65,1.0
1,1647,461,1.0
1,2962,2,1.0
1,1207,220,1.0
1,924,291,1.0
1,3027,28,1.0
1,1486,640,1.0
1,3220,271,1.0
1,3204,83,1.0
1,3034,97,1.0
1,1076,123,1.0
1,666,159,1.0
1,2961,2,1.0
1,674,81,1.0
1,1186,995,1.0
1,6259,365,1.0
1,3182,270,1.0
1,3312,379,1.0
1,2993,24,1.0
1,649,542,1.0
1,582,51,1.0
1,3139,76,1.0
1,3153,56,1.0
1,678,33,1.0
1,3595,283,1.0
1,3088,114,1.0
1,1415,585,1.0
1,3416,445,1.0
1,3151,257,1.0
1,3093,205,1.0
1,669,146,1.0
1,3048,123,1.0
1,3034,48,1.0
1,959,264,1.0
1,843,545,1.0
1,3059,127,1.0
1,3074,98,1.0
1,3363,151,1.0
1,3068,28,1.0
1,556,0,1.0
1,3534,507,1.0
1,2996,8,1.0
1,3081,81,1.0
1,3005,79,1.0
1,927,442,1.0
1,3106,221,1.0
1,3697,205,1.0
1,3371,200,1.0
1,564,13,1.0
1,799,246,1.0
1,2960,2,1.0
1,588,37,1.0
1,3136,249,1.0
1,3263,264,1.0
1,822,289,1.0
1,3029,91,1.0
1,3188,186,1.0
1,3316,132,1.0
